stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,corner_placement,stop_position,on_street,at_street,heading
829,829,Northcross Station (NB),007719 Burnet & st Joseph,30.353858,-97.732081,,https://www.capmetro.org/stopdetail/index.php?stop=829,0,,,0,NE,M,Burnet,st Joseph,28
830,830,Northcross Mall,007711 Burnet & Northcross Mall,30.355782,-97.734268,,https://www.capmetro.org/stopdetail/index.php?stop=830,0,,,0,SE,M,Burnet,Northcross Mall,100
832,832,Hogan/Community,005900 Hogan & Community,30.236954,-97.702062,,https://www.capmetro.org/stopdetail/index.php?stop=832,0,,,0,SW,N,Hogan,Community,119
834,834,1214 Montopolis/Larch,001214 Montopolis & Larch,30.232434,-97.698769,,https://www.capmetro.org/stopdetail/index.php?stop=834,0,,,0,NW,N,Montopolis,Larch,208
847,847,2700 7th/Calles,002700 7Th & Calles,30.260665,-97.711521,,https://www.capmetro.org/stopdetail/index.php?stop=847,0,,,0,NE,N,7Th,Calles,282
848,848,2500 7th/Pedernales,002500 7Th & Pedernales,30.260963,-97.71356,,https://www.capmetro.org/stopdetail/index.php?stop=848,0,,,0,NE,N,7Th,Pedernales,279
864,864,Trinity/12th,001117 Trinity & 12Th,30.272709,-97.73715,,https://www.capmetro.org/stopdetail/index.php?stop=864,0,,,0,SE,N,Trinity,12Th,16
866,866,Trinity/17th,001700 Trinity & 17Th,30.277788,-97.735271,,https://www.capmetro.org/stopdetail/index.php?stop=866,0,,,0,NE,F,Trinity,17Th,19
870,870,1509 Martin Luther King/Comal,001509 Martin Luther King & Comal,30.279074,-97.724701,,https://www.capmetro.org/stopdetail/index.php?stop=870,0,,,0,SE,F,Martin Luther King,Comal,78
872,872,1813 Martin Luther King/Chicon,001813 Martin Luther King & Chicon,30.279695,-97.721372,,https://www.capmetro.org/stopdetail/index.php?stop=872,0,,,0,SW,N,Martin Luther King,Chicon,79
873,873,2207 Martin Luther King/Ferdinand,002207 Martin Luther King & Ferdinand,30.28023,-97.718137,,https://www.capmetro.org/stopdetail/index.php?stop=873,0,,,0,SE,F,Martin Luther King,Ferdinand,80
874,874,2401 Martin Luther King/Maple,002401 Martin Luther King & Maple,30.280586,-97.715949,,https://www.capmetro.org/stopdetail/index.php?stop=874,0,,,0,SE,F,Martin Luther King,Maple,80
875,875,2615 Martin Luther King/Walnut,002615 Martin Luther King & Walnut,30.280972,-97.713458,,https://www.capmetro.org/stopdetail/index.php?stop=875,0,,,0,SW,N,Martin Luther King,Walnut,79
877,877,2915 Martin Luther King/Clifford,002915 Martin Luther King & Clifford,30.281869,-97.707799,,https://www.capmetro.org/stopdetail/index.php?stop=877,0,,,0,SW,N,Martin Luther King,Clifford,77
878,878,2945 Martin Luther King/Harvey,002945 Martin Luther King Jr & Harvey,30.282207,-97.70565,,https://www.capmetro.org/stopdetail/index.php?stop=878,0,,,0,SW,N,Martin Luther King Jr,Harvey,79
880,880,3431 Martin Luther King/Greenwood,003431 Martin Luther King & Greenwood,30.283318,-97.698197,,https://www.capmetro.org/stopdetail/index.php?stop=880,0,,,0,SE,F,Martin Luther King,Greenwood,80
881,881,3601 Martin Luther King/EM Franklin,003601 Martin Luther King & E M Franklin,30.283699,-97.695712,,https://www.capmetro.org/stopdetail/index.php?stop=881,0,,,0,SE,F,Martin Luther King,E M Franklin,79
882,882,3815 Martin Luther King/Perez,003815 Martin Luther King & Perez,30.284091,-97.693161,,https://www.capmetro.org/stopdetail/index.php?stop=882,0,,,0,SW,N,Martin Luther King,Perez,80
886,886,Martin Luther King/Springdale,004500 Martin Luther King & Springdale,30.28569,-97.68292,,https://www.capmetro.org/stopdetail/index.php?stop=886,0,,,0,SW,N,Martin Luther King,Springdale,81
898,898,4600 Martin Luther King/Springdale,004600 Martin Luther King & Springdale,30.285994,-97.682246,,https://www.capmetro.org/stopdetail/index.php?stop=898,0,,,0,NE,N,Martin Luther King,Springdale,263
902,902,3900 Martin Luther King/Perez,003900 Martin Luther King & Perez,30.284342,-97.692951,,https://www.capmetro.org/stopdetail/index.php?stop=902,0,,,0,NE,N,Martin Luther King,Perez,259
905,905,3300 Martin Luther King/Tillery,003300 Martin Luther King & Tillery,30.283022,-97.701544,,https://www.capmetro.org/stopdetail/index.php?stop=905,0,,,0,NE,N,Martin Luther King,Tillery,259
909,909,2700 Martin Luther King/Walnut,002700 Martin Luther King & Walnut,30.28113,-97.713317,,https://www.capmetro.org/stopdetail/index.php?stop=909,0,,,0,NE,N,Martin Luther King,Walnut,260
910,910,2300 Martin Luther King/Chestnut,002300 Martin Luther King & Chestnut,30.280549,-97.717136,,https://www.capmetro.org/stopdetail/index.php?stop=910,0,,,0,NE,N,Martin Luther King,Chestnut,260
911,911,1900 Martin Luther King/Chicon,001900 Martin Luther King & Chicon,30.279877,-97.721101,,https://www.capmetro.org/stopdetail/index.php?stop=911,0,,,0,NE,N,Martin Luther King,Chicon,259
912,912,1700 Martin Luther King/Leona,001700 Martin Luther King & Leona,30.279502,-97.723095,,https://www.capmetro.org/stopdetail/index.php?stop=912,0,,,0,NE,N,Martin Luther King,Leona,257
913,913,1498 Martin Luther King/Comal,001498 Martin Luther King & Comal,30.279075,-97.725602,,https://www.capmetro.org/stopdetail/index.php?stop=913,0,,,0,NW,F,Martin Luther King,Comal,260
916,916,San Jacinto/17th,001700 San Jacinto & 17Th,30.278165,-97.736503,,https://www.capmetro.org/stopdetail/index.php?stop=916,0,,,0,NW,N,San Jacinto,17Th,198
919,919,San Jacinto/14th,001400 San Jacinto & 14Th,30.275451,-97.737526,,https://www.capmetro.org/stopdetail/index.php?stop=919,0,,,0,NW,N,San Jacinto,14Th,197
921,921,San Jacinto/12th,001200 San Jacinto & 12Th,30.273386,-97.73828,,https://www.capmetro.org/stopdetail/index.php?stop=921,0,,,0,NW,N,San Jacinto,12Th,197
922,922,San Jacinto/11th,001100 San Jacinto & 11Th,30.272213,-97.738718,,https://www.capmetro.org/stopdetail/index.php?stop=922,0,,,0,NW,N,San Jacinto,11Th,197
928,928,IH-35/East 7th,000700 7Th & Ih-35,30.266895,-97.735299,,https://www.capmetro.org/stopdetail/index.php?stop=928,0,,,0,SW,N,7Th,Ih-35,106
929,929,7th/San Marcos,000900 7Th & San Marcos,30.265971,-97.732268,,https://www.capmetro.org/stopdetail/index.php?stop=929,0,,,0,SW,N,7Th,San Marcos,109
931,931,7th/Navasota,001300 7Th & Navasota,30.264583,-97.728178,,https://www.capmetro.org/stopdetail/index.php?stop=931,0,,,0,SW,N,7Th,Navasota,110
934,934,Chicon/East 7th,001800 7Th & Chicon,30.262511,-97.722327,,https://www.capmetro.org/stopdetail/index.php?stop=934,0,,,0,SW,N,7Th,Chicon,110
935,935,7th/Robert T Martinez Jr,002100 7Th & Robert T Martinez Jr,30.261532,-97.718195,,https://www.capmetro.org/stopdetail/index.php?stop=935,0,,,0,SW,N,7Th,Robert T Martinez Jr,105
936,936,2425 7th/Pedernales,002425 7Th & Pedernales,30.260851,-97.713904,,https://www.capmetro.org/stopdetail/index.php?stop=936,0,,,0,SW,N,7Th,Pedernales,98
937,937,2621 7th/Calles,002621 7Th & Calles,30.260533,-97.711831,,https://www.capmetro.org/stopdetail/index.php?stop=937,0,,,0,SW,N,7Th,Calles,99
938,938,2789 7th/Pleasant Valley,002789 7Th & Pleasant Valley,30.260046,-97.709625,,https://www.capmetro.org/stopdetail/index.php?stop=938,0,,,0,SW,N,7Th,Pleasant Valley,106
939,939,3223 7th/Allen,003223 7Th & Allen,30.257758,-97.704514,,https://www.capmetro.org/stopdetail/index.php?stop=939,0,,,0,SW,N,7Th,Allen,118
940,940,3535 7th/Springdale,003535 7Th & Springdale,30.256025,-97.701819,,https://www.capmetro.org/stopdetail/index.php?stop=940,0,,,0,SW,N,7Th,Springdale,126
942,942,5021 7th/Shady,005021 7Th & Shady,30.253397,-97.697886,,https://www.capmetro.org/stopdetail/index.php?stop=942,0,,,0,SW,N,7Th,Shady,126
944,944,618 Vargas/Ponca,000618 Vargas & Ponca,30.235736,-97.692557,,https://www.capmetro.org/stopdetail/index.php?stop=944,0,,,0,NW,N,Vargas,Ponca,212
950,950,6306 Riverside/Montopolis,006306 Riverside & Montopolis,30.224996,-97.703124,,https://www.capmetro.org/stopdetail/index.php?stop=950,0,,,0,NE,N,Riverside,Montopolis,286
951,951,6000 Riverside/Clubview,006000 Riverside & Clubview,30.226586,-97.706711,,https://www.capmetro.org/stopdetail/index.php?stop=951,0,,,0,NW,M,Riverside,Clubview,298
953,953,1101 Grove (ACC Riverside),001101 Grove & ACC Riverside Turnoff,30.235008,-97.704179,,https://www.capmetro.org/stopdetail/index.php?stop=953,0,,,0,SE,N,Grove,ACC Riverside Turnoff,28
954,954,2007 Anderson/Burnet,002007 Anderson & Burnet,30.354472,-97.727616,,https://www.capmetro.org/stopdetail/index.php?stop=954,0,,,0,SE,M,Anderson,Burnet,118
956,956,Woodrow/Anderson,001700 Anderson & Woodrow,30.35245,-97.7234,,https://www.capmetro.org/stopdetail/index.php?stop=956,0,,,0,SW,N,Anderson,Woodrow,118
958,958,Woodrow/Princeton,007700 Woodrow & Princeton,30.349882,-97.723185,,https://www.capmetro.org/stopdetail/index.php?stop=958,0,,,0,NW,N,Woodrow,Princeton,170
960,960,Woodrow/Richcreek,007500 Woodrow & Richcreek,30.346068,-97.724799,,https://www.capmetro.org/stopdetail/index.php?stop=960,0,,,0,NW,N,Woodrow,Richcreek,207
962,962,7100 Woodrow/Piedmont,007100 Woodrow & Piedmont,30.342981,-97.725124,,https://www.capmetro.org/stopdetail/index.php?stop=962,0,,,0,SW,M,Woodrow,Piedmont,198
963,963,7000 Woodrow/Cullen,007000 Woodrow & Cullen,30.341522,-97.725904,,https://www.capmetro.org/stopdetail/index.php?stop=963,0,,,0,NW,N,Woodrow,Cullen,209
964,964,6800 Woodrow/Choquette,006800 Woodrow & Choquette,30.339208,-97.727376,,https://www.capmetro.org/stopdetail/index.php?stop=964,0,,,0,NW,N,Woodrow,Choquette,209
965,965,6600 Woodrow/Brentwood,006600 Woodrow & Brentwood,30.337479,-97.728461,,https://www.capmetro.org/stopdetail/index.php?stop=965,0,,,0,NW,N,Woodrow,Brentwood,208
966,966,Woodrow/Payne,006500 Woodrow & Payne,30.335923,-97.729446,,https://www.capmetro.org/stopdetail/index.php?stop=966,0,,,0,NW,N,Woodrow,Payne,206
967,967,Woodrow/Romeria,006200 Woodrow & Romeria,30.333637,-97.730682,,https://www.capmetro.org/stopdetail/index.php?stop=967,0,,,0,NW,N,Woodrow,Romeria,194
968,968,5900 Woodrow/Koenig,005900 Woodrow & Koenig,30.331024,-97.7316,,https://www.capmetro.org/stopdetail/index.php?stop=968,0,,,0,NW,N,Woodrow,Koenig,209
969,969,5626 Woodrow/Theckla,005626 Woodrow & Theckla,30.328866,-97.732957,,https://www.capmetro.org/stopdetail/index.php?stop=969,0,,,0,SW,F,Woodrow,Theckla,209
970,970,5500 Woodrow/Houston,005500 Woodrow & Houston,30.326461,-97.734505,,https://www.capmetro.org/stopdetail/index.php?stop=970,0,,,0,NW,N,Woodrow,Houston,209
971,971,5300 Woodrow/North Loop,005300 Woodrow & North Loop,30.324296,-97.735849,,https://www.capmetro.org/stopdetail/index.php?stop=971,0,,,0,NW,N,Woodrow,North Loop,208
972,972,5200 Woodrow/North,005200 Woodrow & North,30.322571,-97.736955,,https://www.capmetro.org/stopdetail/index.php?stop=972,0,,,0,NW,N,Woodrow,North,208
973,973,1215 51st/Grover,001215 51St & Grover,30.320538,-97.735873,,https://www.capmetro.org/stopdetail/index.php?stop=973,0,,,0,SW,N,51St,Grover,118
974,974,1143 49th/Grover,001143 49Th & Grover,30.318547,-97.736463,,https://www.capmetro.org/stopdetail/index.php?stop=974,0,,,0,SE,M,49Th,Grover,116
977,977,909 45th/Lamar,000909 45Th & Lamar,30.31298,-97.736887,,https://www.capmetro.org/stopdetail/index.php?stop=977,0,,,0,SE,M,45Th,Lamar,121
978,978,507 45th/Guadalupe,000507 45Th & Guadalupe,30.310607,-97.732618,,https://www.capmetro.org/stopdetail/index.php?stop=978,0,,,0,SE,M,45Th,Guadalupe,118
979,979,301 45th/Avenue C,000301 45Th & Avenue C,30.309535,-97.730392,,https://www.capmetro.org/stopdetail/index.php?stop=979,0,,,0,SW,N,45Th,Avenue C,116
980,980,Speedway/45th,004400 Speedway & 45Th,30.30835,-97.728674,,https://www.capmetro.org/stopdetail/index.php?stop=980,0,,,0,SW,F,Speedway,45Th,209
981,981,4300 Speedway/43rd,004300 Speedway & 43Rd,30.306697,-97.729732,,https://www.capmetro.org/stopdetail/index.php?stop=981,0,,,0,NW,N,Speedway,43Rd,209
982,982,4004 Speedway/40th,004004 Speedway & 40Th,30.303498,-97.731786,,https://www.capmetro.org/stopdetail/index.php?stop=982,0,,,0,NW,M,Speedway,40Th,208
983,983,3812 Speedway/38th Half,003812 Speedway & 38Th Half,30.30138,-97.733132,,https://www.capmetro.org/stopdetail/index.php?stop=983,0,,,0,NW,N,Speedway,38Th Half,208
985,985,3204 Speedway/33rd,003204 Speedway & 33Rd,30.29713,-97.735816,,https://www.capmetro.org/stopdetail/index.php?stop=985,0,,,0,SW,M,Speedway,33Rd,207
993,993,Cesar Chavez/Brazos,000100 Cesar Chavez & Brazos,30.262969,-97.743365,,https://www.capmetro.org/stopdetail/index.php?stop=993,0,,,0,SW,N,Cesar Chavez,Brazos,106
995,995,515 Cesar Chavez/Red River,000515 Cesar Chavez & Red River,30.261712,-97.738932,,https://www.capmetro.org/stopdetail/index.php?stop=995,0,,,0,SW,N,Cesar Chavez,Red River,107
999,999,Riverside/Summit,001605 Riverside & Summit,30.245976,-97.731836,,https://www.capmetro.org/stopdetail/index.php?stop=999,0,,,0,SE,M,Riverside,Summit,131
1002,1002,Riverside/Burton,002021 Riverside & Burton,30.240341,-97.727308,,https://www.capmetro.org/stopdetail/index.php?stop=1002,0,,,0,SW,N,Riverside,Burton,144
1003,1003,2237 Riverside/Willow Creek,002237 Riverside & Willow Creek,30.238275,-97.726015,,https://www.capmetro.org/stopdetail/index.php?stop=1003,0,,,0,NW,M,Riverside,Willow Creek,162
1005,1005,2507 Riverside/Pleasant Valley,002507 Riverside & Pleasant Valley,30.233867,-97.72376,,https://www.capmetro.org/stopdetail/index.php?stop=1005,0,,,0,SW,N,Riverside,Pleasant Valley,144
1008,1008,4411 Oltorf/Huntwick,004411 Oltorf & Huntwick,30.226619,-97.72626,,https://www.capmetro.org/stopdetail/index.php?stop=1008,0,,,0,SW,N,Oltorf,Huntwick,118
1009,1009,2401 Wickersham/Oltorf,002401 Wickersham & Oltorf,30.226039,-97.723488,,https://www.capmetro.org/stopdetail/index.php?stop=1009,0,,,0,NE,M,Wickersham,Oltorf,64
1010,1010,Wickersham/Cromwell,002300 Wickersham & Cromwell,30.227021,-97.721847,,https://www.capmetro.org/stopdetail/index.php?stop=1010,0,,,0,SE,N,Wickersham,Cromwell,45
1011,1011,2207 Wickersham/Sheringham,002207 Wickersham & Sheringham,30.229315,-97.721353,,https://www.capmetro.org/stopdetail/index.php?stop=1011,0,,,0,SE,N,Wickersham,Sheringham,2
1013,1013,4825 Riverside/Kirksey,004825 Riverside & Kirksey,30.231316,-97.717041,,https://www.capmetro.org/stopdetail/index.php?stop=1013,0,,,0,SW,N,Riverside,Kirksey,114
1014,1014,5100 Riverside/Riverside Farms,005100 Riverside & Riverside Farms,30.230355,-97.714648,,https://www.capmetro.org/stopdetail/index.php?stop=1014,0,,,0,SW,N,Riverside,Riverside Farms,116
1015,1015,5401 Riverside/Faro,005401 Riverside & Faro,30.229169,-97.712324,,https://www.capmetro.org/stopdetail/index.php?stop=1015,0,,,0,SE,M,Riverside,Faro,125
1016,1016,5500 Riverside/Penick,005500 Riverside & Penick,30.228277,-97.710766,,https://www.capmetro.org/stopdetail/index.php?stop=1016,0,,,0,SE,F,Riverside,Penick,120
1017,1017,Ruiz Library,001700 Grove & Fairway,30.229539,-97.706558,,https://www.capmetro.org/stopdetail/index.php?stop=1017,0,,,0,SW,F,Grove,Fairway,200
1018,1018,Riverside/Faro,005300 Riverside & Faro,30.229833,-97.712898,,https://www.capmetro.org/stopdetail/index.php?stop=1018,0,,,0,NW,M,Riverside,Faro,302
1021,1021,4823 Riverside/Crossing Place,004823 Riverside & Crossing Place,30.231928,-97.717861,,https://www.capmetro.org/stopdetail/index.php?stop=1021,0,,,0,NW,F,Riverside,Crossing Place,288
1022,1022,2100 Wickersham/Riverside,002100 Wickersham & Riverside,30.231526,-97.720884,,https://www.capmetro.org/stopdetail/index.php?stop=1022,0,,,0,SW,F,Wickersham,Riverside,199
1023,1023,Wickersham/Sheringham,002200 Wickersham & Sheringham,30.229914,-97.721493,,https://www.capmetro.org/stopdetail/index.php?stop=1023,0,,,0,NW,N,Wickersham,Sheringham,193
1024,1024,2300 Wickersham/Cromwell,002300 Wickersham & Cromwell,30.227534,-97.721731,,https://www.capmetro.org/stopdetail/index.php?stop=1024,0,,,0,NW,N,Wickersham,Cromwell,199
1025,1025,2440 Wickersham/Oltorf,002440 Wickersham & Oltorf,30.226083,-97.723784,,https://www.capmetro.org/stopdetail/index.php?stop=1025,0,,,0,NW,N,Wickersham,Oltorf,244
1027,1027,2433 Pleasant Valley/Oltorf,002433 Pleasant Valley & Oltorf,30.228028,-97.727241,,https://www.capmetro.org/stopdetail/index.php?stop=1027,0,,,0,NE,M,Pleasant Valley,Oltorf,28
1028,1028,2209 Pleasant Valley/Sheringham,002209 Pleasant Valley & Sheringham,30.231097,-97.725299,,https://www.capmetro.org/stopdetail/index.php?stop=1028,0,,,0,SE,N,Pleasant Valley,Sheringham,28
1029,1029,2426 Riverside/Pleasant Valley,002426 Riverside & E Riverside Eb at Pleasant,30.235706,-97.72437,,https://www.capmetro.org/stopdetail/index.php?stop=1029,0,,,0,NW,M,Riverside,E Riverside Eb at Pleasant,324
1030,1030,Riverside/Willow Creek,002308 Riverside & Willow Creek,30.238065,-97.725635,,https://www.capmetro.org/stopdetail/index.php?stop=1030,0,,,0,NE,M,Riverside,Willow Creek,342
1032,1032,Riverside/Town Creek,002000 Riverside & Town Creek,30.24114,-97.727591,,https://www.capmetro.org/stopdetail/index.php?stop=1032,0,,,0,SE,N,Riverside,Town Creek,324
1034,1034,1600 Riverside/Summit,001600 Riverside & Summit,30.246505,-97.731969,,https://www.capmetro.org/stopdetail/index.php?stop=1034,0,,,0,NE,N,Riverside,Summit,312
1038,1038,400 Cesar Chavez/Trinity,000400 Cesar Chavez & Trinity,30.26246,-97.74084,,https://www.capmetro.org/stopdetail/index.php?stop=1038,0,,,0,NE,N,Cesar Chavez,Trinity,287
1042,1042,2231 Guadalupe/West Mall UT,002231 Guadalupe & West Mall UT,30.285738,-97.741618,,https://www.capmetro.org/stopdetail/index.php?stop=1042,0,,,0,SE,N,Guadalupe,West Mall UT,4
1049,1049,Speedway/35th,003400 Speedway & 35Th,30.299217,-97.734341,,https://www.capmetro.org/stopdetail/index.php?stop=1049,0,,,0,SE,N,Speedway,35Th,28
1051,1051,Speedway/39th,003800 Speedway & 39Th,30.301591,-97.732825,,https://www.capmetro.org/stopdetail/index.php?stop=1051,0,,,0,SE,N,Speedway,39Th,28
1053,1053,4301 Speedway/43rd,004301 Speedway & 43Rd,30.306616,-97.729616,,https://www.capmetro.org/stopdetail/index.php?stop=1053,0,,,0,NE,F,Speedway,43Rd,29
1054,1054,108 45th Street/Avenue D,000108 45Th & Avenue D,30.309112,-97.729235,,https://www.capmetro.org/stopdetail/index.php?stop=1054,0,,,0,NE,N,45Th,Avenue D,301
1055,1055,408 45th Street/Avenue A,000408 45Th & Avenue A,30.310425,-97.731878,,https://www.capmetro.org/stopdetail/index.php?stop=1055,0,,,0,NE,N,45Th,Avenue A,300
1056,1056,636 45th/Guadalupe,000636 45Th & Guadalupe,30.31125,-97.733468,,https://www.capmetro.org/stopdetail/index.php?stop=1056,0,,,0,NW,F,45Th,Guadalupe,303
1057,1057,918 45th/Lamar,000918 45Th & Lamar,30.313397,-97.737245,,https://www.capmetro.org/stopdetail/index.php?stop=1057,0,,,0,NE,N,45Th,Lamar,301
1058,1058,Sunshine Station (NB),004701 Sunshine & Lamar,30.316434,-97.735717,,https://www.capmetro.org/stopdetail/index.php?stop=1058,0,,,0,NE,M,Sunshine,Lamar,29
1059,1059,4801 Sunshine (Criss Cole Rehab),004801 Sunshine & 49Th,30.317382,-97.735114,,https://www.capmetro.org/stopdetail/index.php?stop=1059,0,,,0,SE,N,Sunshine,49Th,29
1060,1060,1100 49th/Grover,001100 49Th & Grover,30.318791,-97.736647,,https://www.capmetro.org/stopdetail/index.php?stop=1060,0,,,0,NE,N,49Th,Grover,296
1061,1061,1200 51st/Grover,001200 51St & Grover,30.320707,-97.735989,,https://www.capmetro.org/stopdetail/index.php?stop=1061,0,,,0,NW,M,51St,Grover,298
1062,1062,5113 Woodrow/North,005113 Woodrow & North,30.322371,-97.736892,,https://www.capmetro.org/stopdetail/index.php?stop=1062,0,,,0,SE,N,Woodrow,North,28
1063,1063,5223 Woodrow/North Loop,005223 Woodrow & North Loop,30.324061,-97.735824,,https://www.capmetro.org/stopdetail/index.php?stop=1063,0,,,0,SE,N,Woodrow,North Loop,28
1064,1064,5413 Woodrow/Houston,005413 Woodrow & Houston,30.326186,-97.734482,,https://www.capmetro.org/stopdetail/index.php?stop=1064,0,,,0,SE,N,Woodrow,Houston,28
1065,1065,5515 Woodrow/Houston,005515 Woodrow & Houston,30.327565,-97.733603,,https://www.capmetro.org/stopdetail/index.php?stop=1065,0,,,0,NE,M,Woodrow,Houston,29
1066,1066,5701 Woodrow/Theckla,005701 Woodrow & Theckla,30.329034,-97.732673,,https://www.capmetro.org/stopdetail/index.php?stop=1066,0,,,0,NE,F,Woodrow,Theckla,28
1067,1067,5819 Woodrow/Koenig,005819 Woodrow & Koenig,30.330737,-97.73158,,https://www.capmetro.org/stopdetail/index.php?stop=1067,0,,,0,SE,N,Woodrow,Koenig,28
1068,1068,Woodrow/Alguno,006100 Woodrow & Alguno,30.332811,-97.730682,,https://www.capmetro.org/stopdetail/index.php?stop=1068,0,,,0,NE,M,Woodrow,Alguno,8
1069,1069,Woodrow/Alegria,006300 Woodrow & Alegria,30.334573,-97.730128,,https://www.capmetro.org/stopdetail/index.php?stop=1069,0,,,0,NE,M,Woodrow,Alegria,29
